"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Recorded Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Habitat Map","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Space Use Grid X","Space Use Grid Y","Space Use Grid XY","Space Use Coordinate X","Space Use Coordinate Y","Space Use Coordinate XY","Question: Scent used and location sprayed?_35"
"91","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 14:51:03","2022-05-27 14:51:03","2022-05-27 15:06:03","2022-05-27 15:06:03","2022-05-27","15:06:03","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","30","Malayan Tigers","Stereotypy","3","4","3, 4","115","239","115, 239",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:20:32","2022-05-27","15:20:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","1","Malayan Tigers","Investigation of Scent","3","4","3, 4","140","227","140, 227",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:21:02","2022-05-27","15:21:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","2","Malayan Tigers","Locomotion","5","3","5, 3","227","163","227, 163",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:21:32","2022-05-27","15:21:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","3","Malayan Tigers","Locomotion","4","3","4, 3","162","178","162, 178",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:22:02","2022-05-27","15:22:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","4","Malayan Tigers","Locomotion","5","1","5, 1","215","56","215, 56",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:22:32","2022-05-27","15:22:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","5","Malayan Tigers","Investigative Behaviour","3","5","3, 5","127","253","127, 253",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:23:02","2022-05-27","15:23:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","6","Malayan Tigers","Investigative Behaviour","5","4","5, 4","217","223","217, 223",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:23:32","2022-05-27","15:23:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","7","Malayan Tigers","Locomotion","2","4","2, 4","91","214","91, 214",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:24:02","2022-05-27","15:24:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","8","Malayan Tigers","Investigative Behaviour","2","2","2, 2","73","89","73, 89",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:24:32","2022-05-27","15:24:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","9","Malayan Tigers","Investigative Behaviour","2","2","2, 2","71","94","71, 94",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:25:02","2022-05-27","15:25:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","10","Malayan Tigers","Locomotion","4","4","4, 4","180","187","180, 187",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:25:32","2022-05-27","15:25:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","11","Malayan Tigers","Locomotion","5","4","5, 4","205","214","205, 214",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:26:02","2022-05-27","15:26:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","12","Malayan Tigers","Investigative Behaviour","5","2","5, 2","231","91","231, 91",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:26:32","2022-05-27","15:26:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","13","Malayan Tigers","Stereotypy","4","3","4, 3","175","167","175, 167",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:27:02","2022-05-27","15:27:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","14","Malayan Tigers","Investigative Behaviour","2","4","2, 4","62","189","62, 189",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:27:32","2022-05-27","15:27:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","15","Malayan Tigers","Investigative Behaviour","3","2","3, 2","150","77","150, 77",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:28:02","2022-05-27","15:28:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","16","Malayan Tigers","Stereotypy","3","3","3, 3","137","179","137, 179",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:28:32","2022-05-27","15:28:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","17","Malayan Tigers","Stereotypy","5","1","5, 1","217","50","217, 50",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:29:02","2022-05-27","15:29:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","18","Malayan Tigers","Stereotypy","4","2","4, 2","191","106","191, 106",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:29:32","2022-05-27","15:29:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","19","Malayan Tigers","Stereotypy","5","2","5, 2","226","73","226, 73",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:30:02","2022-05-27","15:30:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","20","Malayan Tigers","Stereotypy","4","3","4, 3","178","179","178, 179",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:30:32","2022-05-27","15:30:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","21","Malayan Tigers","Stereotypy","2","5","2, 5","90","248","90, 248",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:31:02","2022-05-27","15:31:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","22","Malayan Tigers","Stereotypy","3","4","3, 4","138","199","138, 199",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:31:32","2022-05-27","15:31:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","23","Malayan Tigers","Stereotypy","2","6","2, 6","86","304","86, 304",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:32:02","2022-05-27","15:32:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","24","Malayan Tigers","Stereotypy","4","4","4, 4","185","181","185, 181",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:32:32","2022-05-27","15:32:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","25","Malayan Tigers","Stereotypy","4","4","4, 4","160","181","160, 181",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:33:02","2022-05-27","15:33:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","26","Malayan Tigers","Stereotypy","2","5","2, 5","76","265","76, 265",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:33:32","2022-05-27","15:33:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","27","Malayan Tigers","Stereotypy","2","4","2, 4","86","230","86, 230",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:34:02","2022-05-27","15:34:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","28","Malayan Tigers","Stereotypy","3","4","3, 4","115","223","115, 223",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:34:32","2022-05-27","15:34:32","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","29","Malayan Tigers","Stereotypy","5","3","5, 3","230","139","230, 139",""
"92","Malayan Tiger Scent","C3: Daniel Anthony","3511b43c-490d-4271-88ef-27f41ff19987","No","2022-05-27 15:20:02","2022-05-27 15:20:02","2022-05-27 15:35:02","2022-05-27 15:35:02","2022-05-27","15:35:02","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","30","Malayan Tigers","Investigative Behaviour","3","6","3, 6","110","304","110, 304",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:25:37","2022-05-31","15:25:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","1","Malayan Tigers","Locomotion","4","3","4, 3","194","171","194, 171",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:26:07","2022-05-31","15:26:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","2","Malayan Tigers","Resting/Vigilance","3","3","3, 3","122","153","122, 153",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:26:37","2022-05-31","15:26:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","3","Malayan Tigers","Locomotion","3","3","3, 3","147","135","147, 135",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:27:07","2022-05-31","15:27:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","4","Malayan Tigers","Locomotion","4","3","4, 3","162","157","162, 157",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:27:37","2022-05-31","15:27:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","5","Malayan Tigers","Locomotion","2","3","2, 3","100","178","100, 178",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:28:07","2022-05-31","15:28:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","6","Malayan Tigers","Stereotypy","4","3","4, 3","157","173","157, 173",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:28:37","2022-05-31","15:28:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","7","Malayan Tigers","Stereotypy","3","3","3, 3","104","164","104, 164",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:29:07","2022-05-31","15:29:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","8","Malayan Tigers","Stereotypy","2","3","2, 3","64","176","64, 176",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:29:37","2022-05-31","15:29:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","9","Malayan Tigers","Stereotypy","1","4","1, 4","50","191","50, 191",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:30:07","2022-05-31","15:30:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","10","Malayan Tigers","Stereotypy","1","3","1, 3","49","166","49, 166",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:30:37","2022-05-31","15:30:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","11","Malayan Tigers","Stereotypy","2","4","2, 4","74","209","74, 209",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:31:07","2022-05-31","15:31:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","12","Malayan Tigers","Stereotypy","2","4","2, 4","60","237","60, 237",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:31:37","2022-05-31","15:31:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","13","Malayan Tigers","Stereotypy","3","4","3, 4","131","219","131, 219",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:32:07","2022-05-31","15:32:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","14","Malayan Tigers","Stereotypy","2","4","2, 4","61","210","61, 210",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:32:37","2022-05-31","15:32:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","15","Malayan Tigers","Investigative Behaviour","2","2","2, 2","77","106","77, 106",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:33:07","2022-05-31","15:33:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","16","Malayan Tigers","Stereotypy","3","3","3, 3","136","144","136, 144",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:33:37","2022-05-31","15:33:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","17","Malayan Tigers","Stereotypy","2","3","2, 3","89","166","89, 166",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:34:07","2022-05-31","15:34:07","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","18","Malayan Tigers","Stereotypy","2","3","2, 3","64","162","64, 162",""
"95","Malayan Tiger Scent","C3: Krystofer Loh","900f8673-421e-4fe3-a9c3-b7274b78e57a","No","2022-05-31 15:25:07","2022-05-31 15:25:07","2022-05-31 15:40:07","2022-05-31 15:34:37","2022-05-31","15:34:37","2022","5","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","19","Malayan Tigers","Stereotypy","2","4","2, 4","60","183","60, 183",""
